174.164	13.8	101998
174.727	13.8	102244
175.289	13.8	102490
175.852	13.8	102736
176.414	13.8	102982
176.977	13.8	103228
177.539	13.8	103473
178.102	13.8	103719
178.664	13.8	103965
179.227	13.8	104211
179.789	13.8	104457
180.352	13.8	104702
180.914	13.8	104948
181.477	13.8	105194
182.039	13.8	105440
182.602	13.8	105686
183.164	13.8	105931
183.727	13.8	106177
184.289	13.6	106048
184.852	13.6	106294
185.414	13.6	106540
185.977	13.6	106785
186.539	13.6	107031
187.102	13.6	107277
187.664	13.6	107523
188.227	13.6	107769
188.789	13.6	108014
189.352	13.6	108260
189.914	13.6	108506
190.477	13.6	108752
191.039	13.6	108998
191.602	13.6	109243
192.164	13.6	109489
192.727	13.6	109735
193.289	13.6	109981
193.852	13.6	110227
194.414	13.6	110473
194.977	13.6	110718
195.539	13.6	110964
196.102	13.6	111210
196.664	13.6	111456
197.227	13.4	111326
197.789	13.4	111572
198.352	13.4	111818
198.914	13.4	112064
199.477	13.4	112310
200.039	13.4	112555
200.602	13.4	112801
201.164	13.4	113047
201.727	13.4	113293
202.289	13.4	113539
202.852	13.2	113409
203.414	13.2	113655
203.977	13.2	113901
204.539	13.2	114147
205.102	13.2	114393
205.664	13.2	114638
206.227	13.2	114884
206.789	13.2	115130
207.352	13.2	115376
207.914	13.2	115622
208.477	13.2	115867
209.039	13.2	116113
209.602	13.2	116359
210.164	13.2	116605
210.727	13.2	116851
211.289	13.2	117097
211.852	13.2	117342
212.414	13.2	117588
212.977	13.2	117834
213.539	13.2	118080
214.102	13.2	118326
214.664	13.2	118571
215.227	13.2	118817
215.789	13.2	119063
216.352	13.2	119309
216.914	13.2	119555
217.477	13.2	119800
218.039	13.2	120046
218.602	13.2	120292
219.164	13.2	120538
219.727	13.2	120784
220.289	13.2	121030
220.852	13.2	121275
221.414	13.2	121521
221.977	13.2	121767
222.539	13.2	122013
223.102	13.2	122259
223.664	13.2	122504
224.227	13.2	122750
224.789	13.2	122996
