135.8	55.8303
136	55.8509
136.2	55.8021
136.4	55.7985
136.6	55.8523
136.8	55.8719
137	55.8635
137.2	55.889
137.4	55.9228
137.6	55.9433
137.8	55.8885
138	55.8893
138.2	55.9253
138.4	55.8828
138.6	55.8783
138.8	55.8349
139	55.8204
139.2	55.8061
139.4	55.7921
139.6	55.7783
139.8	55.7647
140	55.7514
140.2	55.7382
140.4	55.7299
140.6	55.7579
140.8	55.7594
141	55.7557
141.2	55.7557
141.4	55.769
141.6	55.8358
141.8	55.8136
142	55.8169
142.2	55.7587
142.4	55.7949
142.6	55.79
142.8	55.79
143	55.7435
143.2	55.7607
143.4	55.8484
143.6	55.8763
143.8	55.8713
144	55.8296
144.2	55.8296
144.4	55.8296
144.6	55.8296
144.8	55.8296
145	55.8296
145.2	55.8296
145.4	55.8296
145.6	55.8296
145.8	55.8268
146	55.8306
146.2	55.8314
146.4	55.8323
146.6	55.8281
146.8	55.9063
147	55.9271
147.2	55.8859
147.4	55.8859
147.6	55.8859
147.8	55.9247
148	55.9355
148.2	55.9122
148.4	55.9117
148.6	55.9089
148.8	55.9098
149	55.9109
149.2	55.8873
149.4	55.8797
149.6	55.8725
149.8	55.8934
150	55.8952
150.2	55.897
150.4	55.8927
150.6	55.9328
150.8	55.944
151	55.9268
151.2	55.9282
151.4	55.9297
151.6	55.9266
151.8	55.998
152	56.019
152.2	56.0402
152.4	55.9839
152.6	55.9839
152.8	55.9839
153	55.9839
153.2	55.9839
153.4	55.9839
153.6	55.9839
153.8	55.9839
154	55.9839
154.2	55.9839
154.4	55.9839
154.6	55.9839
154.8	55.989
155	55.9909
155.2	55.9927
155.4	55.9854
155.6	56
155.8	56.0034
156	55.9974
156.2	55.9974
156.4	55.9974
156.6	55.9613
156.8	55.951
157	55.9408
157.2	55.9667
157.4	55.9667
157.6	55.9667
157.8	55.9667
158	55.9667
158.2	55.9667
158.4	55.9667
158.6	55.9667
158.8	55.9667
159	55.9667
159.2	55.9667
159.4	55.973
159.6	55.9749
159.8	55.9768
160	55.9464
160.2	55.9396
160.4	55.933
160.6	55.9509
160.8	56.0238
161	56.0452
161.2	56.0668
161.4	56.0094
161.6	56.0094
161.8	56.0094
162	56.0094
162.2	56.0094
162.4	56.0094
162.6	56.0094
162.8	56.0094
163	56.0094
163.2	56.0094
163.4	56.0094
163.6	56.064
163.8	56.0837
164	56.1189
164.2	56.0836
164.4	56.0885
164.6	56.0757
164.8	56.0757
165	56.0757
165.2	56.0757
165.4	56.0757
165.6	56.0757
165.8	56.0757
166	56.0757
166.2	56.0757
166.4	56.0757
166.6	56.0757
166.8	56.0757
167	56.0757
167.2	56.0757
167.4	56.0757
167.6	56.0757
167.8	56.0757
168	56.0757
168.2	56.0757
168.4	56.0757
168.6	56.0757
168.8	56.0757
169	56.0757
169.2	56.0757
169.4	56.0757
169.6	56.0757
169.8	56.0757
170	56.0757
170.2	56.0757
170.4	56.0757
170.6	56.0757
170.8	56.0757
171	56.0757
171.2	56.0757
171.4	56.0757
171.6	56.0757
171.8	56.0757
172	56.0757
172.2	56.0757
172.4	56.0757
172.6	56.0757
172.8	56.0757
173	56.0757
173.2	56.0757
173.4	56.0448
173.6	56.0347
173.8	56.0249
174	56.0461
174.2	56.0461
174.4	56.0461
174.6	56.0461
174.8	56.0461
175	56.0461
